employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP101381,Kurnia Ridwan,485764,4,4,3,1,4,1,3,1,5,47
EMP101382,Citra Zulfikar Siregar,197674,2,3,5,3,3,2,2,1,2,79
EMP101383,Rizky Ramadhan,902995,3,4,4,3,2,2,1,3,1,20
EMP101384,Indra Ginting,481482,2,1,6,6,5,1,1,2,1,62
EMP101385,Dian Yudhistira Lestari,528277,2,2,4,4,5,1,3,4,1,19
EMP101386,Rama Maulida,634264,4,4,3,2,5,2,1,1,4,7
EMP101387,Zahra Wibowo,568802,3,2,6,6,4,3,3,2,2,27
EMP101388,Ayunda Tri Hidayat,799232,3,1,3,6,1,2,3,3,6,59
EMP101389,Rizka Erlangga Siregar,195760,1,1,6,2,1,2,1,1,1,56
EMP101390,Wahyu Pramudita Gunawan,717529,4,1,1,1,3,1,3,4,5,64
EMP101391,Dewi Fauziah,171144,3,1,3,4,4,3,2,1,2,4
EMP101392,Yoga Siregar,572418,1,2,4,2,4,1,1,1,1,64
EMP101393,Evi Jatmiko Halim,215857,4,4,6,1,5,3,2,4,1,85
EMP101394,Ari Utami,149080,3,3,4,4,2,2,1,3,4,49
EMP101395,Nabila Saputra Setiawan,765927,1,4,3,4,2,2,1,1,1,111
EMP101396,Gita Ginting,406239,3,4,5,3,5,1,1,1,4,36
EMP101397,Gita Wijaya Setiawan,754546,4,2,4,1,2,2,2,1,3,53
EMP101398,Umar Kusuma,418828,4,4,3,1,4,1,3,3,2,42
EMP101399,Utami Rohman,929387,2,1,2,1,4,3,1,4,4,2
EMP101400,Rendra Rachman Wijaya,659231,1,2,2,1,3,3,3,3,4,18
EMP101401,Evi Situmorang,437145,2,3,1,1,4,1,3,1,2,74
EMP101402,Wulan Dharma Nugroho,984541,3,2,2,3,2,1,1,3,3,86
EMP101403,Oktavia Jatmiko Utami,119343,2,2,2,5,3,3,3,1,5,71
EMP101404,Rizky Salsabila,775002,4,3,5,3,2,1,2,3,6,43
EMP101405,Putri Purnama,970175,3,2,5,1,5,2,1,1,6,71
EMP101406,Ahmad Zulfikar Rohman,797928,2,1,5,1,3,3,1,2,3,82
EMP101407,Zahra Jatmiko Hartanto,376772,4,4,3,1,2,2,3,1,2,23
EMP101408,Vania Aji Ginting,951474,2,2,3,6,3,2,3,3,2,53
EMP101409,Rendra Utama Handayani,265754,1,3,3,5,4,2,3,4,4,58
EMP101410,Andi Ganesha Handayani,346213,2,4,3,5,3,1,3,3,1,46
EMP101411,Dwi Firmansyah,333495,3,1,5,6,1,1,2,2,1,73
EMP101412,Mahendra Kurniawan,156500,2,4,4,3,4,2,1,3,1,38
EMP101413,Nugroho Fadillah Rahmawati,530852,2,1,5,6,2,1,3,1,4,24
EMP101414,Rafa Lestari,398371,2,1,4,3,5,3,2,2,5,39
EMP101415,Hadi Adi Anggara,709064,2,1,6,3,1,3,2,2,2,58
EMP101416,Prasetyo Tri Halim,932856,1,2,1,4,1,2,1,1,1,1
EMP101417,Arif Halim,796234,1,1,3,6,5,1,3,1,6,34
EMP101418,Kartika Kurniawan,147398,4,4,6,1,4,1,2,4,5,3
EMP101419,Bella Siregar,395992,1,2,1,6,2,3,3,1,4,13
EMP101420,Cahyo Rachman Indrawan,580080,1,3,3,2,4,3,2,4,1,73
EMP101421,Galih Santoso,340126,2,2,3,6,4,1,3,2,6,81
EMP101422,Hana Pratomo,352664,3,1,4,5,2,3,1,4,2,33
EMP101423,Galih Gunawan,960647,2,3,2,1,3,3,2,3,5,69
EMP101424,Yoga Aji Hidayat,322449,3,1,6,3,3,1,3,3,6,78
EMP101425,Wahyu Aji Situmorang,127983,1,3,5,4,2,1,2,4,6,53
EMP101426,Utami Yulianto,246002,4,2,6,5,3,1,2,1,3,27
EMP101427,Arif Pratama,201332,3,4,5,4,1,2,3,3,5,53
EMP101428,Umar Wibowo,102844,1,2,2,3,4,2,3,1,3,90
EMP101429,Yoga Erlangga Hidayat,826954,3,4,4,1,5,3,1,1,6,40
EMP101430,Iman Fauziah,775059,4,1,4,6,5,1,1,2,1,22
EMP101431,Valdo Rahmawati,836128,4,1,1,4,4,1,2,1,2,68
EMP101432,Lestari Hasibuan,256531,3,2,5,4,3,2,2,1,5,45
EMP101433,Anisa Zulfikar Rohman,243062,2,1,2,3,2,3,2,4,6,61
EMP101434,Vania Rachman Gunawan,322171,3,4,6,4,4,1,3,1,6,55
EMP101435,Bayu Anggara,324330,2,1,3,4,4,1,2,1,4,25
EMP101436,Nabila Hartanto,137169,1,4,4,2,4,3,2,1,1,66
EMP101437,Kurnia Zulfikar Indrawan,430009,3,3,4,6,5,2,3,1,4,25
EMP101438,Kurnia Fauziah,900204,2,1,1,5,2,1,1,4,5,7
EMP101439,Oka Anugrah Hidayat,316747,1,4,5,5,1,1,2,3,3,57
EMP101440,Ari Lestari Fauziah,970884,1,2,1,2,5,2,2,2,3,62
EMP101441,Mahendra Pradana,917908,3,1,6,1,5,3,1,3,1,103
EMP101442,Valdo Saputra Fauziah,408683,4,4,2,5,1,1,1,4,1,65
EMP101443,Teguh Iqbal Siregar,860755,2,3,2,6,1,2,2,2,1,54
EMP101444,Rizky Siregar,307091,1,3,4,1,2,3,2,3,5,63
EMP101445,Ayunda Qolbi Hartanto,427876,1,1,2,3,5,1,3,1,5,45
EMP101446,Fitri Adi Pratomo,779300,2,4,4,1,2,2,1,4,3,67
EMP101447,Rendra Pramudita Situmorang,242430,3,3,4,6,5,1,1,4,1,52
EMP101448,Dewi Herlambang,305213,3,2,4,4,5,3,3,1,3,5
EMP101449,Bella Hidayat,678396,4,2,1,3,1,1,1,2,4,73
EMP101450,Fajar Iqbal Permadi,446766,3,4,4,2,5,1,2,3,4,42
EMP101451,Bayu Kusuma,981956,1,2,1,1,2,1,1,2,5,103
EMP101452,Dimas Wibowo,149085,2,3,3,1,2,2,2,2,6,25
EMP101453,Adi Saputra Pratomo,939508,3,4,4,6,4,3,1,2,3,68
EMP101454,Utami Adi Siregar,312842,1,3,5,1,3,2,2,1,2,45
EMP101455,Galih Mahardika Wibowo,224922,3,1,6,2,1,3,1,4,3,68
EMP101456,Nurlita Rachman Ramadhan,823516,3,1,4,5,4,3,3,4,1,59
EMP101457,Arif Simanjuntak,105267,3,1,5,6,5,3,2,3,1,93
EMP101458,Oktavia Kusuma Pratama,761657,3,4,4,1,5,2,2,3,2,22
EMP101459,Hadi Qolbi Ananda,235841,4,4,2,5,1,1,3,1,1,63
EMP101460,Zahra Fadillah Saputra,748578,1,4,4,6,1,3,1,2,6,66
EMP101461,Dimas Halim Wijaya,643168,4,1,5,5,1,1,1,3,2,76
EMP101462,Dwi Pratomo,341362,3,1,3,1,1,1,2,3,4,50
EMP101463,Budi Mahendra,787531,4,1,5,3,5,3,3,3,3,2
EMP101464,Arif Utami,220959,3,4,1,2,2,3,2,3,2,37
EMP101465,Oka Lestari Simanjuntak,411583,2,3,6,2,4,3,3,3,2,84
EMP101466,Kartika Ramadhan,646496,1,4,1,4,3,3,1,3,5,97
EMP101467,Bella Aji Siregar,117243,1,4,2,5,1,1,1,2,3,35
EMP101468,Yuni Nugroho,465492,4,4,6,5,1,2,1,4,6,10
EMP101469,Rizka Wijaya Kurniawan,867698,4,3,1,2,1,1,1,2,3,32
EMP101470,Citra Simanjuntak,419209,2,4,4,2,1,1,1,1,1,76
EMP101471,Rani Hidayat,329381,1,4,5,4,3,3,1,4,3,46
EMP101472,Mahendra Baskara Purnama,165090,2,1,5,5,2,1,1,2,4,41
EMP101473,Kurnia Lukman,215548,3,1,6,3,4,1,2,3,4,110
EMP101474,Hadi Ramadhan,439908,3,2,2,2,1,1,3,2,3,28
EMP101475,Rifqi Permadi,196972,1,1,5,1,1,2,1,2,3,51
EMP101476,Mahendra Wijaya Pamungkas,520267,2,2,2,2,2,2,1,1,4,95
EMP101477,Putri Indrawan,114271,4,3,1,3,2,3,2,3,2,16
EMP101478,Ayunda Wibowo,785899,3,1,3,5,1,2,3,1,2,79
EMP101479,Oka Wibowo,868709,2,4,3,5,2,3,3,4,1,9
EMP101480,Rizki Yudhistira Hartanto,373519,2,4,6,5,4,1,1,1,6,45
EMP101481,Bella Situmorang,985645,2,1,2,2,5,1,3,4,2,88
EMP101482,Dimas Suharto,664313,2,1,2,6,3,2,3,3,3,43
EMP101483,Ayunda Iqbal Fauziah,835217,3,4,2,5,4,2,1,2,6,79
EMP101484,Oka Qolbi Mahendra,852731,1,1,1,4,5,2,3,2,5,15
EMP101485,Maya Salsabila,313525,4,1,2,1,4,2,2,1,5,37
EMP101486,Yoga Utama Utami,188617,2,1,4,5,1,2,2,1,5,17
EMP101487,Rizka Siregar,637865,3,2,6,6,2,3,2,2,3,47
EMP101488,Yuni Tri Maulida,174989,4,3,4,4,1,1,2,1,2,13
EMP101489,Anisa Adi Anggara,215547,4,1,1,4,3,1,1,1,4,35
EMP101490,Rizki Nabila Utami,219124,4,1,2,4,5,1,1,3,3,81
EMP101491,Umar Yudhistira Maulida,744739,3,3,4,1,5,1,1,3,3,64
EMP101492,Bella Salsabila,832106,4,3,2,6,5,2,3,4,5,54
EMP101493,Rani Utama Nugroho,588951,2,4,1,1,1,2,1,2,4,45
EMP101494,Rafa Halim Maulida,412724,2,3,6,5,3,3,2,2,5,39
EMP101495,Gita Yudhistira Maulida,202520,3,4,2,5,2,3,2,1,5,13
EMP101496,Tania Zulfikar Kurniawan,274914,1,3,1,5,4,1,3,1,2,70
EMP101497,Bayu Santoso,143513,3,1,6,1,5,2,1,1,1,65
EMP101498,Luthfi Santoso,783745,3,3,1,4,1,3,1,2,6,82
EMP101499,Hadi Sinaga,599805,1,3,5,4,1,3,1,4,2,65
EMP101500,Joko Ganesha Pratomo,170267,3,1,2,6,5,2,1,1,3,48
EMP101501,Dinda Utama Salsabila,623609,2,1,3,6,1,2,3,1,3,35
EMP101502,Ayunda Gunawan,657451,2,4,1,3,5,3,3,3,2,28
EMP101503,Citra Indrawan,867885,3,2,2,1,1,3,2,3,4,54
EMP101504,Putri Lukman,227854,1,3,5,1,1,1,1,1,2,71
EMP101505,Vania Jatmiko Kusuma,967464,1,2,1,4,3,1,1,4,6,21
EMP101506,Putri Dharma Rahmawati,573393,2,2,3,1,4,3,2,3,5,77
EMP101507,Hadi Herlambang,540413,3,4,4,4,4,3,2,2,4,72
EMP101508,Iman Zulfikar,940310,3,3,5,6,3,2,2,1,5,78
EMP101509,Satya Tri Kusuma,578955,3,2,6,5,4,3,1,3,4,6
EMP101510,Fitri Rachman Gunawan,234893,1,1,6,3,4,2,3,1,3,32
EMP101511,Indra Rachman Siregar,540317,3,3,6,4,4,1,3,2,3,65
EMP101512,Vania Permadi,932598,3,1,5,1,4,3,2,2,2,24
EMP101513,Ayu Gunawan,622286,2,1,3,4,3,1,2,1,6,27
EMP101514,Julia Pramudita Situmorang,516900,4,1,5,6,3,2,1,4,5,65
EMP101515,Intan Indrawan,496299,4,3,5,3,2,3,1,3,3,59
EMP101516,Galih Pradana,846272,2,3,6,6,3,2,1,1,5,78
EMP101517,Galih Saputra Nugroho,543863,2,3,2,4,2,3,2,3,4,20
EMP101518,Ayunda Mahendra,617477,3,1,2,2,5,3,1,2,1,25
EMP101519,Rendra Baskara Pamungkas,420053,2,2,5,3,1,2,2,1,1,30
EMP101520,Dimas Tamba,228900,1,2,3,2,3,2,1,1,1,75
EMP101521,Utami Utami,434338,1,4,5,3,3,2,3,4,6,92
EMP101522,Lestari Permadi,601587,3,4,5,5,3,2,3,2,6,19
EMP101523,Maya Halim,298254,1,2,4,1,2,1,1,3,2,17
EMP101524,Putri Jatmiko Salsabila,866782,3,1,6,4,2,2,1,2,3,35
EMP101525,Rani Aji Indrawan,695961,3,3,3,5,1,2,2,4,4,74
EMP101526,Ayu Maulida,786635,1,1,6,4,2,2,2,2,6,43
EMP101527,Eko Nugroho,315676,2,3,4,6,4,3,3,3,4,20
EMP101528,Wahyu Nabila Anggara,345469,2,1,5,6,2,1,1,1,6,96
EMP101529,Dian Qolbi Santoso,499052,3,1,3,2,2,1,3,4,6,27
EMP101530,Bella Ananda,818397,2,4,1,2,3,2,2,1,6,37
EMP101531,Cahyo Firmansyah,103251,1,2,2,3,1,2,1,3,4,55
EMP101532,Nurlita Lestari,832155,4,3,2,2,3,2,3,2,4,17
EMP101533,Fajar Hasibuan,607546,3,2,1,5,4,1,2,1,3,25
EMP101534,Nadia Kusuma Zulfikar,522473,4,1,5,2,2,3,3,2,5,76
EMP101535,Dimas Halim,633566,2,1,2,5,4,2,2,1,3,47
EMP101536,Indra Syahputra,690197,2,4,5,5,5,3,1,2,3,25
EMP101537,Kartika Candra Firmansyah,826768,3,4,3,4,4,3,1,2,3,37
EMP101538,Satya Sinaga,862919,1,1,5,1,1,3,3,4,3,12
EMP101539,Intan Wijaya Ridwan,819504,2,3,5,3,4,3,2,1,1,87
EMP101540,Oktavia Herlambang,423047,4,3,3,1,3,1,1,2,1,82
EMP101541,Ayunda Adi Kurniawan,125598,4,2,6,6,3,3,1,1,5,47
EMP101542,Rama Firmansyah,324502,4,4,6,3,3,2,3,1,6,54
EMP101543,Iman Rahmawati,461752,4,2,2,2,1,3,3,4,2,91
EMP101544,Dewi Wibowo,651639,1,2,2,5,1,2,2,4,4,78
EMP101545,Fajar Santoso,646909,3,1,2,5,1,2,1,3,5,52
EMP101546,Zahra Candra Salsabila,726563,1,2,3,5,4,3,2,3,2,26
EMP101547,Iman Maulana,736928,4,1,5,5,3,1,2,3,1,12
EMP101548,Fitri Saputra Tamba,768828,3,4,4,3,2,1,3,4,2,43
EMP101549,Cahyo Zulfikar Utami,538733,4,2,1,1,2,1,2,2,4,13
EMP101550,Ayunda Firmansyah,187663,4,2,3,5,5,2,3,1,4,59
EMP101551,Hana Saputra Pamungkas,618057,2,1,5,6,2,3,1,4,3,39
EMP101552,Evi Dharma Pamungkas,231002,3,4,5,3,1,2,1,3,1,61
EMP101553,Oktavia Rohman,716628,4,4,4,4,5,3,2,1,5,42
EMP101554,Adit Jatmiko Setiawan,500535,2,2,4,5,5,3,3,1,3,61
EMP101555,Bayu Nabila Lestari,127466,2,1,2,3,2,3,2,1,4,32
EMP101556,Satya Pramudita Rahmawati,665264,2,2,6,1,3,3,3,4,3,64
EMP101557,Rendra Zulfikar Wijaya,712253,4,2,4,3,2,1,3,4,5,7
EMP101558,Novi Halim Ramadhan,911728,2,1,6,1,5,2,2,4,2,87
EMP101559,Hana Lestari Wijaya,776080,2,4,2,2,2,1,1,4,5,55
EMP101560,Gita Maulida,893582,1,1,2,6,4,3,2,2,3,84
EMP101561,Mahendra Qolbi Pamungkas,942426,4,3,5,3,3,3,1,2,3,82
EMP101562,Cahyo Lukman,478050,4,3,3,3,4,2,3,2,4,80
EMP101563,Nugroho Yudhistira Nugroho,993560,2,3,6,4,3,2,1,4,2,90
EMP101564,Prasetyo Pramudita Purnama,752326,1,1,6,1,1,3,3,1,3,37
EMP101565,Oka Subekti,831764,2,2,6,4,1,1,1,1,4,82
EMP101566,Iman Purnama,155181,4,4,2,2,3,2,3,1,3,39
EMP101567,Putri Santoso,176518,1,1,1,6,2,2,1,2,5,62
EMP101568,Anisa Setiawan,476705,1,4,2,1,3,2,3,1,3,35
EMP101569,Cahyo Pramudita Nugroho,856132,2,1,4,2,2,3,2,3,2,16
EMP101570,Putri Zulfikar Lukman,685119,1,3,5,6,4,1,3,3,4,52
EMP101571,Nurlita Pratomo,930303,3,4,3,5,5,1,1,3,4,56
EMP101572,Kartika Mahardika Sinaga,108992,4,2,5,5,3,1,2,3,6,49
EMP101573,Citra Aji Sinaga,568044,1,4,2,3,3,2,2,2,3,69
EMP101574,Nurlita Zulfikar Zulfikar,420764,1,2,2,2,3,2,3,2,4,90
EMP101575,Tania Halim Halim,126357,1,2,2,4,5,2,3,2,4,32
EMP101576,Putri Rachman Ginting,358685,3,2,4,6,3,3,2,3,5,46
EMP101577,Rifqi Ganesha Kusuma,102495,2,3,5,4,4,1,1,1,6,61
EMP101578,Adit Rahmawati,210878,2,4,3,5,5,2,3,1,4,48
EMP101579,Evi Lukman,976486,4,2,3,4,4,2,1,4,4,41
EMP101580,Wulan Iqbal Firmansyah,471090,4,1,3,4,2,2,3,3,3,20
EMP101581,Fitri Handayani,981467,4,4,1,5,1,1,2,4,1,69
EMP101582,Kartika Nabila Wibowo,689473,1,4,5,3,1,3,3,1,3,65
EMP101583,Rani Salsabila,364254,4,1,5,6,3,1,2,4,5,20
EMP101584,Dimas Saputra,243207,1,3,2,3,5,1,1,1,6,42
EMP101585,Yoga Hasibuan,751181,4,4,2,1,3,1,1,2,5,55
EMP101586,Kurnia Yulianto,837058,2,1,4,2,3,3,3,3,4,24
EMP101587,Rizki Dharma Lukman,907379,2,3,3,2,4,2,2,2,4,88
EMP101588,Joko Jatmiko Handayani,382945,4,3,5,1,5,2,1,2,2,108
EMP101589,Joko Adi Utami,179217,4,1,6,2,5,3,2,3,6,99
EMP101590,Citra Nugroho,206900,3,2,1,5,5,3,1,4,3,52
EMP101591,Andi Situmorang,405627,3,2,2,5,1,3,1,3,2,71
EMP101592,Luthfi Syahputra,623834,4,1,1,4,5,2,2,4,1,34
EMP101593,Citra Subekti,453324,4,1,1,6,4,3,3,1,3,45
EMP101594,Nugroho Rachman Pratomo,951941,4,2,6,4,3,3,2,1,6,61
EMP101595,Yoga Erlangga Pratomo,291931,4,4,4,1,5,2,1,4,1,41
EMP101596,Dimas Dharma Subekti,845982,1,2,3,2,4,1,3,1,1,50
EMP101597,Wahyu Hartanto,147978,3,2,5,3,3,3,3,4,5,52
EMP101598,Citra Halim,673295,4,1,2,4,5,3,1,3,1,18
EMP101599,Fitri Aji Permadi,931175,2,4,1,3,2,3,3,1,1,64
EMP101600,Ari Qolbi Simanjuntak,512553,3,2,6,2,2,1,3,4,5,54
EMP101601,Ayunda Pratama,379000,1,3,2,2,2,1,3,1,1,33
EMP101602,Zaki Erlangga Hartanto,228317,2,2,4,5,4,3,1,4,2,43
EMP101603,Andi Jatmiko Hidayat,663627,3,1,3,5,1,2,3,3,5,61
EMP101604,Anisa Anugrah Santoso,553651,4,2,5,3,1,2,1,1,5,43
EMP101605,Ahmad Nabila Wijaya,284787,4,4,2,2,2,3,3,2,2,57
EMP101606,Nugroho Siregar,559032,1,1,3,3,3,3,1,1,6,18
EMP101607,Rama Indrawan,179895,4,1,2,1,1,2,1,2,1,74
EMP101608,Budi Iqbal Pamungkas,595681,4,3,3,3,2,2,1,4,1,75
EMP101609,Zahra Erlangga Siregar,819679,4,3,2,3,2,3,1,3,4,68
EMP101610,Kartika Hasibuan,309633,2,1,6,1,3,1,3,2,3,20
EMP101611,Arif Setiawan,518102,4,3,2,3,2,2,3,2,3,96
EMP101612,Tania Situmorang,156065,2,3,6,2,2,1,3,4,3,37
EMP101613,Mahendra Saputra,606176,2,3,4,1,3,3,1,2,3,68
EMP101614,Rendra Rohman,655316,4,4,2,4,3,2,3,3,4,57
EMP101615,Gita Pamungkas,258542,3,1,3,5,5,2,1,4,5,23
EMP101616,Zaki Lestari,998572,1,3,1,3,4,1,1,3,3,97
EMP101617,Satya Dharma Sinaga,422198,2,2,4,4,5,1,1,1,1,43
EMP101618,Julia Wijaya Santoso,312246,3,4,5,5,5,1,1,2,5,88
EMP101619,Fitri Jatmiko Siregar,258276,4,2,5,3,4,3,1,4,5,4
EMP101620,Galih Salsabila,308297,1,3,1,2,2,2,1,1,1,61
EMP101621,Citra Lukman,269155,1,2,1,5,3,1,2,3,2,45
EMP101622,Joko Lestari Nugroho,285013,3,4,5,5,5,1,3,4,6,60
EMP101623,Mahendra Baskara Handayani,849954,2,1,5,2,4,1,3,2,2,24
EMP101624,Yoga Fauziah,947363,2,1,4,3,4,1,2,2,6,48
EMP101625,Rama Siregar,667897,1,3,6,5,1,3,2,4,2,28
EMP101626,Ahmad Purnama,291123,3,1,2,1,1,3,3,1,5,55
EMP101627,Zahra Ramadhan,758311,4,3,1,5,2,2,3,1,6,84
EMP101628,Arif Lestari Hartanto,411457,3,2,4,2,3,1,1,2,4,74
EMP101629,Wulan Indrawan,216296,3,4,2,3,4,3,3,4,3,37
EMP101630,Rendra Firmansyah,509860,2,3,3,3,2,3,2,2,5,34
EMP101631,Ari Halim Suharto,706894,3,4,5,6,1,2,3,4,5,73
EMP101632,Putri Ginting,167042,4,3,6,3,1,2,3,3,5,74
EMP101633,Intan Saputra Rohman,834435,3,1,4,1,1,3,3,3,6,27
EMP101634,Maya Hartanto,641047,2,2,1,4,4,2,2,3,3,53
EMP101635,Rama Erlangga Ginting,736277,2,4,5,1,2,3,1,1,4,64
EMP101636,Rizka Aji Putra,176843,2,1,2,3,1,2,1,2,2,32
EMP101637,Joko Maulana,205763,1,1,3,4,4,2,1,1,1,54
EMP101638,Prasetyo Rachman Halim,525156,3,2,5,1,4,3,3,4,4,48
EMP101639,Rani Dharma Sinaga,559850,1,1,4,5,5,1,3,1,6,65
EMP101640,Rendra Zulfikar,175414,1,1,5,6,1,1,2,4,3,54
EMP101641,Wahyu Herlambang,675979,4,2,6,4,3,2,1,3,6,46
EMP101642,Rani Iqbal Tamba,966159,3,2,4,3,5,2,1,1,6,28
EMP101643,Nurlita Santoso,255062,3,4,6,4,3,3,1,2,1,42
EMP101644,Hadi Purnama,349173,1,3,2,6,1,1,3,2,6,33
EMP101645,Bella Tri Wibowo,436416,1,1,3,2,3,2,3,1,5,57
EMP101646,Rizki Utama Permadi,608602,1,1,6,6,2,3,3,2,6,53
EMP101647,Nugroho Erlangga Wijaya,133437,2,4,1,1,2,2,3,1,6,38
EMP101648,Wulan Nabila Pratama,452880,3,1,4,3,2,2,3,3,4,51
EMP101649,Eko Ginting,497808,4,1,2,4,2,3,3,4,4,42
EMP101650,Adit Wibowo,883091,3,2,2,4,4,3,2,2,3,51
EMP101651,Hana Siregar,468124,1,1,6,4,1,1,2,2,4,20
EMP101652,Ayu Fauziah,338921,4,1,1,1,4,1,1,1,5,31
EMP101653,Kurnia Lestari Mahendra,843460,2,3,2,4,5,2,2,2,4,11
EMP101654,Bayu Pramudita Nugroho,253789,4,2,2,2,3,2,3,2,4,34
EMP101655,Dimas Zulfikar,555153,2,2,5,6,4,1,2,4,6,29
EMP101656,Vania Erlangga Ridwan,450744,3,3,5,6,2,2,3,4,3,63
EMP101657,Teguh Syahputra,186165,3,1,6,3,5,2,2,1,5,7
EMP101658,Yoga Halim Wijaya,725845,1,1,6,4,3,1,3,2,6,91
EMP101659,Iman Putra,970342,4,3,6,2,3,2,2,2,6,84
EMP101660,Rizka Yulianto,386516,4,3,4,5,2,2,2,2,1,64
EMP101661,Adit Yulianto,423677,3,1,3,5,2,1,3,2,2,20
EMP101662,Oktavia Rachman Wibowo,736082,4,4,6,3,3,1,1,2,3,49
EMP101663,Ahmad Lukman,670441,3,1,6,4,3,2,2,2,4,44
EMP101664,Oka Dharma Pamungkas,562466,4,1,6,1,2,2,2,2,2,54
EMP101665,Satya Salsabila,757488,2,4,4,1,1,1,1,1,2,48
EMP101666,Zahra Ganesha Hidayat,364099,3,2,4,6,1,3,2,4,3,63
EMP101667,Dinda Qolbi Siregar,534505,1,4,1,4,5,2,2,1,3,5
EMP101668,Hana Situmorang,131765,2,4,5,1,3,1,2,2,5,62
EMP101669,Dimas Rahmawati,249672,2,4,2,3,5,3,2,4,5,41
EMP101670,Mahendra Erlangga Lukman,474788,1,3,3,1,3,2,2,4,1,48
EMP101671,Fitri Ramadhan,984758,4,1,1,2,3,3,2,3,6,47
EMP101672,Iman Hasibuan,160202,2,2,2,5,2,1,3,2,2,52
EMP101673,Bayu Salsabila,822625,3,2,1,3,2,3,1,2,1,41
EMP101674,Ahmad Lestari,850463,3,2,5,4,4,1,1,1,5,78
EMP101675,Mahendra Indrawan,631789,1,4,4,1,1,3,2,3,2,43
EMP101676,Andi Pamungkas,459925,3,1,6,5,5,1,1,2,3,20
EMP101677,Sari Baskara Lestari,502497,4,3,1,4,3,2,1,4,6,89
EMP101678,Arif Indrawan,106582,2,3,3,5,3,1,2,2,3,26
EMP101679,Dinda Rohman,336327,1,1,3,4,2,2,2,2,3,52
EMP101680,Zaki Santoso,183740,1,3,2,4,1,2,1,2,5,26
EMP101681,Oktavia Fadillah Firmansyah,229543,1,4,3,5,2,1,1,4,6,49
EMP101682,Ayu Adi Putra,303727,4,2,4,3,1,2,2,3,3,72
EMP101683,Ahmad Firmansyah,418747,3,1,3,1,1,2,3,1,5,27
EMP101684,Bella Utama Ramadhan,632379,3,1,1,1,3,3,2,4,2,98
EMP101685,Zahra Saputra,433954,4,2,3,4,5,2,3,2,2,71
EMP101686,Prasetyo Suharto,396418,3,3,1,2,3,1,3,4,2,56
EMP101687,Rizka Wijaya Gunawan,547515,2,1,5,4,5,2,2,3,6,68
EMP101688,Intan Santoso,376264,4,1,1,5,5,3,3,3,4,67
EMP101689,Rendra Yudhistira Suharto,745487,1,2,6,3,4,2,2,2,3,79
EMP101690,Utami Gunawan,742585,4,2,4,3,2,1,1,1,2,27
EMP101691,Nabila Siregar,707188,2,3,2,4,3,3,3,3,4,55
EMP101692,Cahyo Aji Sinaga,647566,1,3,5,1,1,1,1,4,6,35
EMP101693,Hadi Kurniawan,142680,1,4,1,5,4,1,2,4,5,59
EMP101694,Intan Kusuma Wijaya,788180,3,3,6,3,4,3,2,1,5,41
EMP101695,Rama Nabila Ridwan,860664,3,3,3,2,4,2,2,3,1,65
EMP101696,Budi Lestari,804911,3,2,3,3,5,3,2,2,3,43
EMP101697,Nadia Pamungkas,484105,3,4,2,1,2,3,3,2,6,52
EMP101698,Adit Yudhistira Pratama,586471,2,4,4,1,1,3,2,1,6,56
EMP101699,Zaki Baskara Rahmawati,732800,2,1,4,5,2,1,2,2,4,34
EMP101700,Nabila Indrawan,139865,2,2,5,5,2,2,3,4,4,101
EMP101701,Mahendra Saputra Herlambang,906745,3,1,1,3,2,1,2,3,6,133
EMP101702,Fitri Mahardika Gunawan,344484,3,3,1,1,1,3,3,2,5,23
EMP101703,Ayunda Hasibuan,546679,3,1,4,5,1,3,3,1,2,1
EMP101704,Novi Ramadhan,814933,1,3,4,3,1,1,3,1,6,17
EMP101705,Lestari Purnama,129606,1,3,4,2,5,2,1,1,1,64
EMP101706,Lestari Utama Santoso,701908,4,4,5,4,3,3,2,2,3,56
EMP101707,Hana Maulida,926498,3,4,2,6,3,2,3,3,5,55
EMP101708,Rani Anugrah Maulana,507472,4,2,5,1,5,1,2,1,4,6
EMP101709,Dinda Ginting,866038,3,2,2,2,4,2,3,1,3,25
EMP101710,Arif Anggara,860491,3,1,5,2,4,3,1,4,4,128
EMP101711,Lestari Saputra Gunawan,445834,1,1,3,6,2,2,2,4,6,51
EMP101712,Luthfi Nugroho,516552,2,3,2,1,1,3,1,3,1,42
EMP101713,Nabila Yudhistira Kusuma,171241,2,3,4,5,2,1,1,4,2,69
EMP101714,Bella Setiawan,577380,1,4,5,6,5,3,2,2,1,52
EMP101715,Ayunda Rahmawati,182952,4,1,4,4,4,1,2,3,1,61
EMP101716,Kartika Handayani,223879,1,2,1,5,3,3,1,2,3,126
EMP101717,Fitri Zulfikar,971588,4,2,2,1,2,2,2,3,1,28
EMP101718,Intan Kurniawan,726281,3,4,4,3,1,2,2,2,1,28
EMP101719,Hadi Yudhistira Yulianto,592707,3,3,4,6,1,2,2,4,2,61
EMP101720,Teguh Dharma Wijaya,407736,3,2,2,5,3,2,3,3,4,48
EMP101721,Julia Halim Suharto,206412,1,1,6,3,2,1,2,1,6,35
EMP101722,Dian Indrawan,676282,2,1,3,3,2,1,2,4,2,46
EMP101723,Satya Rohman,356520,2,3,1,6,4,1,1,2,4,39
